eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2007,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2008,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2009,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2010,0.01,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2011,7.44,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2012,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2013,0.26,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2014,0.01,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2015,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2016,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2017,8.46,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2018,11.6,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2019,4.69,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2020,38.56,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2021,0.01,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2022,56.99,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2023,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2000,51.05,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2001,44.46,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2002,8.39,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2003,12.49,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2004,0.25,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2005,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2006,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2007,9.22,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2008,0.35,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2009,2.19,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2010,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2011,0.23,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2012,1.68,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2013,0.15,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2014,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2015,0.01,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2016,0.01,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2017,3.01,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2018,0.02,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2019,0.13,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2020,9.33,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2021,0.81,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2022,3.56,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2023,2.49,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2000,10.1,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2001,2.66,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2002,3.07,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2003,21.9,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2004,2.89,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2005,0.01,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2006,0.05,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2007,4.57,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2008,0.01,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2009,0.01,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2010,0,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2011,0.04,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2012,5.56,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2013,0,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2014,0.21,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2015,6.14,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2016,0.02,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2017,4.97,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2018,26.46,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2019,10.19,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2020,1.74,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2021,0.03,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2022,5.86,
15_42,PC,Drought impact area,PC,Percentage,CZ,Czechia,2023,0.27,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2000,0.25,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2001,0.01,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2002,0,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2003,0.39,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2004,0.69,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2005,0.44,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2006,0.37,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2007,0,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2008,1.36,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2009,1.45,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2010,0.03,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2011,0.2,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2012,0.07,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2013,1.47,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2014,0.1,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2015,0,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2016,0.02,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2017,0.01,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2018,46.61,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2019,3.19,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2020,0.8,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2021,1.21,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2022,8.65,
15_42,PC,Drought impact area,PC,Percentage,DK,Denmark,2023,1.73,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2000,0.04,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2001,0.01,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2002,0,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2003,13.7,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2004,0.52,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2005,0.01,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2006,0.04,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2007,0.04,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2008,0,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2009,0.07,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2010,0,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2011,2.93,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2012,0.39,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2013,0,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2014,0.23,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2015,1.55,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2016,0.09,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2017,0.5,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2018,19.95,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2019,17.72,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2020,15.48,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2021,0.1,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2022,18.17,
15_42,PC,Drought impact area,PC,Percentage,DE,Germany,2023,0.23,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2000,0.24,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2001,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2002,9.77,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2003,2.83,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2004,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2005,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2006,73.06,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2007,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2008,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2009,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2010,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2011,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2012,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2013,0.01,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2014,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2015,0.35,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2016,0.33,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2017,0.38,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2018,31.46,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2019,7.84,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2020,0,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2021,9.07,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2022,4.73,
15_42,PC,Drought impact area,PC,Percentage,EE,Estonia,2023,15.55,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2000,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2001,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2002,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2003,1.64,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2004,0.01,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2005,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2006,0.27,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2007,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2008,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2009,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2010,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2011,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2012,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2013,0.96,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2014,0.27,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2015,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2016,0,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2017,0.03,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2018,1.44,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2019,0.03,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2020,0.05,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2021,0.35,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2022,7.24,
15_42,PC,Drought impact area,PC,Percentage,IE,Ireland,2023,0,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2000,23.83,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2001,11.92,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2002,0.37,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2003,0.05,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2004,0.01,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2005,0.02,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2006,0,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2007,10.08,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2008,5.32,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2009,0.13,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2010,0.8,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2011,0.08,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2012,4.3,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2013,0.48,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2014,0.16,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2015,0.01,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2016,7.21,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2017,4.36,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2018,2.63,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2019,0.54,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2020,1.29,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2021,6.67,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2022,5.64,
15_42,PC,Drought impact area,PC,Percentage,EL,Greece,2023,1.53,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2000,3.52,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2001,1.37,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2002,2.43,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2003,1.19,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2004,0,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2005,29.96,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2006,1.73,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2007,0.17,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2008,0.93,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2009,7.61,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2010,0.16,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2011,1.64,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2012,31.26,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2013,0.02,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2014,3.34,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2015,1.87,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2016,4.55,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2017,5.55,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2018,0.36,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2019,5.93,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2020,0.03,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2021,0.74,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2022,11.33,
15_42,PC,Drought impact area,PC,Percentage,ES,Spain,2023,6.84,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2000,0.01,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2001,0.05,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2002,0.63,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2003,17.28,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2004,0.36,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2005,2.71,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2006,0.22,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2007,0.28,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2008,0.54,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2009,0.24,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2010,1.11,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2011,11.55,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2012,1.82,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2013,0,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2014,0.1,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2015,0.06,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2016,0.41,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2017,4.15,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2018,0.18,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2019,9.67,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2020,7.66,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2021,0.31,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2022,44.2,
15_42,PC,Drought impact area,PC,Percentage,FR,France,2023,1.91,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2000,11.3,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2001,0.03,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2002,0.11,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2003,33.18,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2004,0,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2005,0,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2006,0,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2007,0.4,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2008,0,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2009,0.11,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2010,0,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2011,6.7,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2012,32.87,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2013,0,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2014,0,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2015,0.85,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2016,0,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2017,8.31,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2018,0.03,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2019,0.07,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2020,1.92,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2021,3.09,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2022,31.86,
15_42,PC,Drought impact area,PC,Percentage,HR,Croatia,2023,0.05,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2000,5.94,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2001,4.96,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2002,8.92,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2003,4.19,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2004,0.24,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2005,0.6,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2006,1.68,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2007,5.81,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2008,4.08,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2009,0.32,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2010,0.29,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2011,1.31,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2012,9.39,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2013,0.2,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2014,0.22,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2015,0.79,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2016,2.21,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2017,16.88,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2018,0.81,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2019,0.58,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2020,1.59,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2021,3.77,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2022,18.17,
15_42,PC,Drought impact area,PC,Percentage,IT,Italy,2023,1.83,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2000,0.61,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2001,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2002,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2003,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2004,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2005,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2006,0.54,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2007,0.05,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2008,40.46,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2009,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2010,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2011,0.07,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2012,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2013,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2014,48.37,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2015,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2016,45.94,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2017,5.32,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2018,6.46,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2019,0,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2020,0.02,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2021,6.25,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2022,2.74,
15_42,PC,Drought impact area,PC,Percentage,CY,Cyprus,2023,0.68,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2000,0.87,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2001,0,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2002,14,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2003,11.5,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2004,0,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2005,0,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2006,22.01,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2007,0,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2008,0.1,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2009,3.46,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2010,8.24,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2011,0.02,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2012,0.01,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2013,0.07,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2014,0.43,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2015,0.4,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2016,0.88,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2017,0.06,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2018,7.35,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2019,19.15,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2020,1.61,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2021,4.83,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2022,0.99,
15_42,PC,Drought impact area,PC,Percentage,LV,Latvia,2023,10.71,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2000,0.02,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2001,0,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2002,23.35,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2003,4.62,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2004,0,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2005,0.01,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2006,5.87,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2007,0,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2008,1.32,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2009,1.58,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2010,0.37,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2011,0,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2012,0.03,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2013,0,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2014,0,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2015,1.01,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2016,0.08,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2017,0,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2018,15.5,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2019,50.24,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2020,3.39,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2021,2.08,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2022,0.02,
15_42,PC,Drought impact area,PC,Percentage,LT,Lithuania,2023,32.04,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2000,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2001,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2002,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2003,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2004,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2005,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2006,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2007,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2008,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2009,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2010,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2011,22.52,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2012,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2013,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2014,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2015,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2016,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2017,7.17,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2018,12.85,
