Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1987","1987","t","534224","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1988","1988","ha","294754","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1988","1988","kg/ha","1376.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1988","1988","t","405818","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1989","1989","ha","323000","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1989","1989","kg/ha","1913.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1989","1989","t","618000","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1990","1990","ha","208635","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1990","1990","kg/ha","1426.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1990","1990","t","297691","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1991","1991","ha","294874","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1991","1991","kg/ha","2098.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1991","1991","t","618697","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1992","1992","ha","280293","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1992","1992","kg/ha","1291.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1992","1992","t","361963","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1993","1993","ha","250189","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1993","1993","kg/ha","1686.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1993","1993","t","421838","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1994","1994","ha","235187","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1994","1994","kg/ha","1966.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1994","1994","t","462536","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1995","1995","ha","259402","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1995","1995","kg/ha","1387.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1995","1995","t","359849","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1996","1996","ha","236789","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1996","1996","kg/ha","1713.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1996","1996","t","405826","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1997","1997","ha","276593","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1997","1997","kg/ha","1190.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1997","1997","t","329271","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1998","1998","ha","148687","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1998","1998","kg/ha","1015.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1998","1998","t","150938","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1999","1999","ha","220281","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","1999","1999","kg/ha","1598.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1999","1999","t","352148","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2000","2000","ha","226250","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2000","2000","kg/ha","1567.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2000","2000","t","354710","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2001","2001","ha","183488","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2001","2001","kg/ha","837.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2001","2001","t","153604","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2002","2002","ha","230686","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2002","2002","kg/ha","1790.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2002","2002","t","413031","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2003","2003","ha","174307","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2003","2003","kg/ha","858.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2003","2003","t","149569","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2004","2004","ha","187432","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2004","2004","kg/ha","1562.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2004","2004","t","292866","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2005","2005","ha","122708","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2005","2005","kg/ha","664.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2005","2005","t","81530","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2006","2006","ha","104660","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2006","2006","kg/ha","2384.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2006","2006","t","249580","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2007","2007","ha","54889","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2007","2007","kg/ha","1863","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2007","2007","t","102258","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2008","2008","ha","88279","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2008","2008","kg/ha","2302.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2008","2008","t","203289","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2009","2009","ha","72991","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2009","2009","kg/ha","1700.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2009","2009","t","124146","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2010","2010","ha","57727","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2010","2010","kg/ha","1430.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2010","2010","t","82577","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2011","2011","ha","42496","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2011","2011","kg/ha","1200.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2011","2011","t","51003","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2012","2012","ha","54793","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2012","2012","kg/ha","1076.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2012","2012","t","58990","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2013","2013","ha","52176","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2013","2013","kg/ha","1763.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2013","2013","t","92014","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2014","2014","ha","47826","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2014","2014","kg/ha","2065.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2014","2014","t","98794","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2015","2015","ha","39736","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2015","2015","kg/ha","2023.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2015","2015","t","80393","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2016","2016","ha","38199","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2016","2016","kg/ha","2356.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2016","2016","t","90017","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2017","2017","ha","29019","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2017","2017","kg/ha","2054.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2017","2017","t","59610","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2018","2018","ha","27030","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2018","2018","kg/ha","2593.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2018","2018","t","70110","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2019","2019","ha","28530","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2019","2019","kg/ha","2701.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2019","2019","t","77070","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2020","2020","ha","30140","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2020","2020","kg/ha","2770.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2020","2020","t","83500","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2021","2021","ha","28660","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2021","2021","kg/ha","2422.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2021","2021","t","69440","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2022","2022","ha","31050","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2022","2022","kg/ha","1994.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2022","2022","t","61920","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2023","2023","ha","24740","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","0111","Wheat","2023","2023","kg/ha","1401.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2023","2023","t","34670","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1961","1961","ha","2969400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1961","1961","kg/ha","1343.8","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1961","1961","t","3990300","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1962","1962","ha","3042600","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1962","1962","kg/ha","1332.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1962","1962","t","4053800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1963","1963","ha","2874400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1963","1963","kg/ha","1321.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1963","1963","t","3798800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1964","1964","ha","2958800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1964","1964","kg/ha","1292.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1964","1964","t","3823700","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1965","1965","ha","2983400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1965","1965","kg/ha","1990","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1965","1965","t","5937000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1966","1966","ha","3034400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1966","1966","kg/ha","1669.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1966","1966","t","5064700","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1967","1967","ha","2913300","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1967","1967","kg/ha","1997.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1967","1967","t","5819600","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1968","1968","ha","2817000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1968","1968","kg/ha","1720.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1968","1968","t","4847900","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1969","1969","ha","2759300","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1969","1969","kg/ha","1576","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1969","1969","t","4348787","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1970","1970","ha","2321000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1970","1970","kg/ha","1445.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1970","1970","t","3356000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1971","1971","ha","2500900","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1971","1971","kg/ha","2237.4","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1971","1971","t","5595400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1972","1972","ha","2523400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1972","1972","kg/ha","2393.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1972","1972","t","6040800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1973","1973","ha","2359100","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1973","1973","kg/ha","2326.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1973","1973","t","5489500","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1974","1974","ha","2396700","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1974","1974","kg/ha","2089","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1974","1974","t","5006700","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1975","1975","ha","2344674","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1975","1975","kg/ha","2072.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1975","1975","t","4860190","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1976","1976","ha","2394100","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1976","1976","kg/ha","2808.7","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1976","1976","t","6724200","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1977","1977","ha","2269340","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1977","1977","kg/ha","2835.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1977","1977","t","6435000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1978","1978","ha","2284395","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1978","1978","kg/ha","2671.2","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1978","1978","t","6102000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1979","1979","ha","2105423","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1979","1979","kg/ha","2170.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1979","1979","t","4569000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1980","1980","ha","2244404","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1980","1980","kg/ha","2790.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1980","1980","t","6264000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1981","1981","ha","2111246","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1981","1981","kg/ha","2501.4","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1981","1981","t","5281000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1982","1982","ha","2155699","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1982","1982","kg/ha","2839.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1982","1982","t","6122000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1983","1983","ha","2226959","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1983","1983","kg/ha","2216","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1983","1983","t","4935000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1984","1984","ha","2360000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1984","1984","kg/ha","3130.5","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1984","1984","t","7388000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1985","1985","ha","2366000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1985","1985","kg/ha","2338.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1985","1985","t","5532000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1986","1986","ha","2500000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1986","1986","kg/ha","2511.2","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1986","1986","t","6278000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1987","1987","ha","2357300","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1987","1987","kg/ha","2813.4","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1987","1987","t","6632000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1988","1988","ha","2372700","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1988","1988","kg/ha","3594.2","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1988","1988","t","8528000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1989","1989","ha","2319000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1989","1989","kg/ha","3380.8","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1989","1989","t","7840000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1990","1990","ha","2253213","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1990","1990","kg/ha","3235.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1990","1990","t","7289344","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1991","1991","ha","2154318","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1991","1991","kg/ha","2540.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1991","1991","t","5473156","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1992","1992","ha","1460798","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1992","1992","kg/ha","2195","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1992","1992","t","3206382","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1993","1993","ha","2281621","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1993","1993","kg/ha","2329.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1993","1993","t","5314104","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1994","1994","ha","2412120","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1994","1994","kg/ha","2543.5","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1994","1994","t","6135299","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1995","1995","ha","2480832","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1995","1995","kg/ha","3090.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1995","1995","t","7666538","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1996","1996","ha","1781704","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1996","1996","kg/ha","1764.5","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1996","1996","t","3143818","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1997","1997","ha","2377199","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1997","1997","kg/ha","3010.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1997","1997","t","7156188","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1998","1998","ha","1995862","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1998","1998","kg/ha","2596.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1998","1998","t","5181823","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1999","1999","ha","1665189","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","1999","1999","kg/ha","2799.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","1999","1999","t","4661439","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2000","2000","ha","1928328","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2000","2000","kg/ha","2299.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2000","2000","t","4434438","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2001","2001","ha","2540354","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2001","2001","kg/ha","3044.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2001","2001","t","7735136","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2002","2002","ha","2148196","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2002","2002","kg/ha","2058","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2002","2002","t","4420995","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2003","2003","ha","1410944","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2003","2003","kg/ha","1757","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2003","2003","t","2479052","A","Official figure",""
